LOINC_NUMBER,COMPONENT,CODE_SYSTEM,CODE_VALUE,AnswerListId,AnswerListName,ANSWER_CODE,SEQUENCE_NO,ANSWER_STRING
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",637,227,"Iran (Persia)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",638,228,Afghanistan
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",639,229,"Pakistan (West Pakistan)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",640,230,"Mid-East Asia, NOS"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",641,231,India
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",643,232,"Nepal, Bhutan, Sikkim"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",645,233,"Bangladesh (East Pakistan)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",647,234,"Ceylon (Sri Lanka)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",649,235,Burma
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",650,236,"Southeast Asia"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",651,237,"Thailand (Siam)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",660,238,Indochina
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",661,239,Laos
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",663,240,Cambodia
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",665,241,"Vietnam (Tonkin, Annam, Cochin China)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",671,242,"Malaysia, Singapore, Brunei"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",673,243,"Indonesia (Dutch East Indies)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",675,244,"Philippines (Philippine Islands)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",680,245,"East Asia"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",681,246,"China, NOS"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",682,247,"China (Peoples Republic of China)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",683,248,"Hong Kong"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",684,249,"Taiwan (Formosa) (Republic of China)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",685,250,Tibet
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",686,251,"Macao (Macau)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",691,252,Mongolia
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",693,253,Japan
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",695,254,"Korea (North and South)"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",711,255,"Australia and Australian New Guinea"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",715,256,"New Zealand"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",720,257,"Pacific Islands"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",721,258,"Melanesian Islands, Solomon Islands"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",723,259,"Micronesian Islands"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",725,260,"Polynesian Islands"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",750,261,Antarctica
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",997,262,"N/A, patient alive"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",998,263,"Not US, but no other information"
21987-3,"Geographic place of death",NAACCR_ID,1940,LL150-4,"CR_1940_Place of death",999,264,"Place of death unknown"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",0,1,"PS & M orig in ICD-0-2"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",1,2,"PS & M Converted w/o Review"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",2,3,"PS w/Review, M mach converted w/o Review"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",3,4,"PS w/o Review, M w/Review"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",4,5,"PS & M Converted w/Review"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",5,6,"M converted from ICD-O-3 w/o review"
21990-7,"ICD-O-1 to ICD-O-2 conversion method",NAACCR_ID,1980,LL151-2,"CR_1980_ICD conversion",6,7,"M converted from ICD-O-3 w/ review"
42067-9,"Stage.summary & regional lymph nodes positive override flag",NAACCR_ID,1981,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42067-9,"Stage.summary & regional lymph nodes positive override flag",NAACCR_ID,1981,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42068-7,"Stage.summary & TNM-N override flag",NAACCR_ID,1982,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42068-7,"Stage.summary & TNM-N override flag",NAACCR_ID,1982,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42069-5,"Stage.summary & TNM-M override flag",NAACCR_ID,1983,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42069-5,"Stage.summary & TNM-M override flag",NAACCR_ID,1983,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42070-3,"Stage.summary & distant metastasis 1 override flag",NAACCR_ID,1984,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42070-3,"Stage.summary & distant metastasis 1 override flag",NAACCR_ID,1984,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42071-1,"Accession number & class of case & sequence number override flag",NAACCR_ID,1985,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42071-1,"Accession number & class of case & sequence number override flag",NAACCR_ID,1985,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42072-9,"Hospital sequence number & diagnostic confirmation override flag",NAACCR_ID,1986,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42072-9,"Hospital sequence number & diagnostic confirmation override flag",NAACCR_ID,1986,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42073-7,"COC site & type override flag",NAACCR_ID,1987,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42073-7,"COC site & type override flag",NAACCR_ID,1987,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42074-5,"Hospital sequence & site override flag",NAACCR_ID,1988,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42074-5,"Hospital sequence & site override flag",NAACCR_ID,1988,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42075-2,"Primary site & TNM-stage group override flag",NAACCR_ID,1989,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
42075-2,"Primary site & TNM-stage group override flag",NAACCR_ID,1989,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21991-5,"Age&site&morphology override flag",NAACCR_ID,1990,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21991-5,"Age&site&morphology override flag",NAACCR_ID,1990,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21992-3,"Sequence number&diagnosis confirm override flag",NAACCR_ID,2000,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21992-3,"Sequence number&diagnosis confirm override flag",NAACCR_ID,2000,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21993-1,"Site&laterality&sequence number override flag",NAACCR_ID,2010,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21993-1,"Site&laterality&sequence number override flag",NAACCR_ID,2010,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21994-9,"Surgery&diagnosis confirm override flag",NAACCR_ID,2020,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21994-9,"Surgery&diagnosis confirm override flag",NAACCR_ID,2020,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21995-6,"Site&type override flag",NAACCR_ID,2030,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21995-6,"Site&type override flag",NAACCR_ID,2030,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21996-4,"Histology override flag",NAACCR_ID,2040,LL167-8,"CR_2040_Histology reviewed",3,1,"Reviewed: Cases 1 and 2 both apply"
21996-4,"Histology override flag",NAACCR_ID,2040,LL167-8,"CR_2040_Histology reviewed",1,2,"Reviewed: Behavior code indicates ""benign"" or ""uncertain"" but the pathologist states the primary to be ""in situ"" or ""malignant"""
21996-4,"Histology override flag",NAACCR_ID,2040,LL167-8,"CR_2040_Histology reviewed",2,3,"Reviewed: Behavior code indicates ""in situ"" but the case is not microscopically confirmed"
21996-4,"Histology override flag",NAACCR_ID,2040,LL167-8,"CR_2040_Histology reviewed",Blank,4,"Not reviewed"
21997-2,"Report source override flag",NAACCR_ID,2050,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21997-2,"Report source override flag",NAACCR_ID,2050,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21998-0,"Ill defined site override flag",NAACCR_ID,2060,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21998-0,"Ill defined site override flag",NAACCR_ID,2060,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
21999-8,"Leukemia & lymphoma override flag",NAACCR_ID,2070,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
21999-8,"Leukemia & lymphoma override flag",NAACCR_ID,2070,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
22000-4,"Site & behavior override flag",NAACCR_ID,2071,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
22000-4,"Site & behavior override flag",NAACCR_ID,2071,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
22001-2,"Site & extent of disease & diagnosis date override flag",NAACCR_ID,2072,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
22001-2,"Site & extent of disease & diagnosis date override flag",NAACCR_ID,2072,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
22002-0,"Site & laterality & extent of disease override flag",NAACCR_ID,2073,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
22002-0,"Site & laterality & extent of disease override flag",NAACCR_ID,2073,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
22003-8,"Site & laterality & morphology override flag",NAACCR_ID,2074,LL152-0,"CR_1981_Cancer case reviewed",1,1,Reviewed
22003-8,"Site & laterality & morphology override flag",NAACCR_ID,2074,LL152-0,"CR_1981_Cancer case reviewed",Blank,2,"Not reviewed"
42076-0,"ICD-O-2 to ICD-O-3 conversion method",NAACCR_ID,2116,LL176-9,"CR_2116_Morphology conversion method",0,1,"Morphology (Morph--Type&Behav ICD-O-3 [521] originally coded in ICD-O-3"
42076-0,"ICD-O-2 to ICD-O-3 conversion method",NAACCR_ID,2116,LL176-9,"CR_2116_Morphology conversion method",1,2,"Morphology (Morph--Type&Behav ICD-O-3 [521] converted from (Morph--Type&Behav ICD-O-2 [419] without review"
42076-0,"ICD-O-2 to ICD-O-3 conversion method",NAACCR_ID,2116,LL176-9,"CR_2116_Morphology conversion method",3,3,"Morphology (Morph--Type&Behav ICD-O-3 [521] converted from (Morph--Type&Behav ICD-O-2 [419] with review"
22011-1,"Coding system.current.SEER",NAACCR_ID,2120,LL177-7,"CR_2120_SEER coding system",0,1,"No SEER Coding"
22011-1,"Coding system.current.SEER",NAACCR_ID,2120,LL177-7,"CR_2120_SEER coding system",1,2,"1987 SEER Coding Manual"
22011-1,"Coding system.current.SEER",NAACCR_ID,2120,LL177-7,"CR_2120_SEER coding system",2,3,"May 1988 SEER Coding"
22011-1,"Coding system.current.SEER",NAACCR_ID,2120,LL177-7,"CR_2120_SEER coding system",3,4,"Jan 1989 SEER Coding"
22011-1,"Coding system.current.SEER",NAACCR_ID,2120,LL177-7,"CR_2120_SEER coding system",4,5,"Jan 1992 SEER Coding"
22011-1,"Coding system.current.SEER",NAACCR_ID,2120,LL177-7,"CR_2120_SEER coding system",5,6,"Jan 1998 SEER Coding"
22012-9,"Coding system.original.SEER",NAACCR_ID,2130,LL177-7,"CR_2120_SEER coding system",0,1,"No SEER Coding"
22012-9,"Coding system.original.SEER",NAACCR_ID,2130,LL177-7,"CR_2120_SEER coding system",1,2,"1987 SEER Coding Manual"
22012-9,"Coding system.original.SEER",NAACCR_ID,2130,LL177-7,"CR_2120_SEER coding system",2,3,"May 1988 SEER Coding"
22012-9,"Coding system.original.SEER",NAACCR_ID,2130,LL177-7,"CR_2120_SEER coding system",3,4,"Jan 1989 SEER Coding"
22012-9,"Coding system.original.SEER",NAACCR_ID,2130,LL177-7,"CR_2120_SEER coding system",4,5,"Jan 1992 SEER Coding"
22012-9,"Coding system.original.SEER",NAACCR_ID,2130,LL177-7,"CR_2120_SEER coding system",5,6,"Jan 1998 SEER Coding"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",0,1,"No COC Coding System"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",1,2,"Pre-1988 COC Manual Supp"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",2,3,"1988 Data Acquisition Man"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",3,4,"1989 DAM Revisions"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",4,5,"1990 DAM Revisions"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",5,6,"1994 DAM Revisions"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",6,7,ROADS
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",7,8,"ROADS + 1998 Supplement"
22013-7,"Coding system.current.COC",NAACCR_ID,2140,LL179-3,"CR_2140_CoC coding system",9,9,Unknown
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",0,1,"No COC Coding System"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",1,2,"Pre-1988 COC Manual Supp"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",2,3,"1988 Data Acquisition Man"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",3,4,"1989 DAM Revisions"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",4,5,"1990 DAM Revisions"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",5,6,"1994 DAM Revisions"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",6,7,ROADS
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",7,8,"ROADS + 1998 Supplement"
22014-5,"Coding system.original.COC",NAACCR_ID,2150,LL179-3,"CR_2140_CoC coding system",9,9,Unknown
22015-2,"Follow-up expectation",NAACCR_ID,2180,LL181-9,"CR_2180_Follow up expectation",1,1,"Autopsy/Death Cert Only"
22015-2,"Follow-up expectation",NAACCR_ID,2180,LL181-9,"CR_2180_Follow up expectation",2,2,"Active Follow-up Case"
22015-2,"Follow-up expectation",NAACCR_ID,2180,LL181-9,"CR_2180_Follow up expectation",3,3,"In Situ Cancer Cervix Uteri Only"
22015-2,"Follow-up expectation",NAACCR_ID,2180,LL181-9,"CR_2180_Follow up expectation",4,4,"Not orig Follow-up - but Now"
22016-0,"SEER record number",NAACCR_ID,2190,LL182-7,"CR_2190_SEER record",01,1,"One or first of more than one record for person"
22016-0,"SEER record number",NAACCR_ID,2190,LL182-7,"CR_2190_SEER record",02,2,"Second record for person"
22018-6,"Military patient number",NAACCR_ID,2310,LL186-8,"CR_2310_military record",98,1,"Civilian emergency"
22018-6,"Military patient number",NAACCR_ID,2310,LL186-8,"CR_2310_military record",20,2,Sponsor
22018-6,"Military patient number",NAACCR_ID,2310,LL186-8,"CR_2310_military record",Blank,3,"N/A, medical record not from a military hospital"
22018-6,"Military patient number",NAACCR_ID,2310,LL186-8,"CR_2310_military record",99,4,"Not classified elsewhere/stillborn"
22021-0,"Institution referred from",NAACCR_ID,2410,LL189-2,"CR_2410_Referring institution",999999999999999,1,"Patient referred but referring institution's ID number unk"
22021-0,"Institution referred from",NAACCR_ID,2410,LL189-2,"CR_2410_Referring institution",000000000000000,2,"Patient not referred from another institution"
22022-8,"Institution referred to",NAACCR_ID,2420,LL189-2,"CR_2410_Referring institution",999999999999999,1,"Patient referred but referring institution's ID number unk"
22022-8,"Institution referred to",NAACCR_ID,2420,LL189-2,"CR_2410_Referring institution",000000000000000,2,"Patient not referred from another institution"
22023-6,"Last follow-up hospital",NAACCR_ID,2430,LL189-2,"CR_2410_Referring institution",999999999999999,1,"Patient referred but referring institution's ID number unk"
22023-6,"Last follow-up hospital",NAACCR_ID,2430,LL189-2,"CR_2410_Referring institution",000000000000000,2,"Patient not referred from another institution"
22024-4,"Following registry",NAACCR_ID,2440,LL192-6,"CR_2440_Following registry hospital",999999999999999,1,"Following registry's ID number unknown"
22025-1,"Physician managing",NAACCR_ID,2460,LL193-4,"CR_2460_Physician ID",99999999,1,"Managing physician unknown or ID number not assigned"
22026-9,"Physician follow up",NAACCR_ID,2470,LL193-4,"CR_2460_Physician ID",99999999,1,"Managing physician unknown or ID number not assigned"
22027-7,"Surgeon primary",NAACCR_ID,2480,LL193-4,"CR_2460_Physician ID",99999999,1,"Managing physician unknown or ID number not assigned"
22028-5,Physician,NAACCR_ID,2490,LL193-4,"CR_2460_Physician ID",99999999,1,"Managing physician unknown or ID number not assigned"
59546-2,"Flag for Date 1st most definitive surgery Rx for not populated",NAACCR_ID,3171,LL924-2,NAACCR_3171,10,1,"No information whatsoever can be inferred from this exceptional value (e.g., unknown if any surgical procedure of the primary site was performed)."
59546-2,"Flag for Date 1st most definitive surgery Rx for not populated",NAACCR_ID,3171,LL924-2,NAACCR_3171,11,2,"No proper value is applicable in this context (e.g., no surgical resection of the primary site was performed and for cases diagnosed at autopsy)."
59546-2,"Flag for Date 1st most definitive surgery Rx for not populated",NAACCR_ID,3171,LL924-2,NAACCR_3171,12,3,"A proper value is applicable but not known. This event occurred, but the date is unknown (e.g., surgical procedure of the primary site was performed but the date is unknown)."
